market_hash_name,currency,min_price,max_price,mean_price,median_price,quantity_sold,source
★ StatTrak™ Skeleton Knife | Doppler (Factory New),USD,1024.14,1024.14,1024.14,1024.14,1,skinport
★ StatTrak™ Skeleton Knife | Doppler (Factory New),USD,766.27,1158.17,912.11,892.97,5,skinport
★ StatTrak™ Skeleton Knife | Doppler (Factory New),USD,809.07,1081.55,953.3,969.28,3,skinport
★ StatTrak™ Skeleton Knife | Doppler (Factory New),USD,3989.78,4532.99,4189.37,4045.37,3,skinport
★ StatTrak™ Skeleton Knife | Doppler (Factory New),USD,3872.43,3911.55,3892.0,3892.0,2,skinport
★ StatTrak™ Skeleton Knife | Doppler (Minimal Wear),USD,1006.69,1006.69,1006.69,1006.69,1,skinport
★ StatTrak™ Skeleton Knife | Fade (Factory New),USD,673.89,3520.38,1456.62,1141.93,5,skinport
★ StatTrak™ Skeleton Knife | Forest DDPAT (Battle-Scarred),USD,259.39,259.39,259.39,259.39,1,skinport
★ StatTrak™ Skeleton Knife | Forest DDPAT (Minimal Wear),USD,260.51,260.51,260.51,260.51,1,skinport
★ StatTrak™ Skeleton Knife | Marble Fade (Factory New),USD,513.98,905.82,674.71,604.33,3,skinport
★ StatTrak™ Skeleton Knife | Night Stripe (Minimal Wear),USD,704.07,704.07,704.07,704.07,1,skinport
★ StatTrak™ Skeleton Knife | Rust Coat (Battle-Scarred),USD,204.83,204.83,204.83,204.83,1,skinport
★ StatTrak™ Skeleton Knife | Safari Mesh (Battle-Scarred),USD,127.44,127.44,127.44,127.44,1,skinport
★ StatTrak™ Skeleton Knife | Safari Mesh (Field-Tested),USD,170.41,170.41,170.41,170.41,1,skinport
★ StatTrak™ Skeleton Knife | Safari Mesh (Well-Worn),USD,143.42,143.42,143.42,143.42,1,skinport
★ StatTrak™ Skeleton Knife | Scorched (Field-Tested),USD,167.56,167.56,167.56,167.56,1,skinport
★ StatTrak™ Skeleton Knife | Slaughter (Factory New),USD,821.43,1146.48,957.15,903.56,3,skinport
★ StatTrak™ Skeleton Knife | Slaughter (Field-Tested),USD,453.03,453.03,453.03,453.03,1,skinport
★ StatTrak™ Skeleton Knife | Slaughter (Minimal Wear),USD,469.39,1173.46,821.43,821.43,2,skinport
★ StatTrak™ Skeleton Knife | Stained (Battle-Scarred),USD,246.43,277.31,261.87,261.87,2,skinport
★ StatTrak™ Skeleton Knife | Stained (Minimal Wear),USD,258.16,281.63,269.9,269.9,2,skinport
★ StatTrak™ Skeleton Knife | Stained (Well-Worn),USD,236.99,236.99,236.99,236.99,1,skinport
★ StatTrak™ Skeleton Knife | Tiger Tooth (Factory New),USD,522.64,704.07,613.73,614.48,3,skinport
★ StatTrak™ Skeleton Knife | Ultraviolet (Battle-Scarred),USD,236.23,236.23,236.23,236.23,1,skinport
★ StatTrak™ Skeleton Knife | Ultraviolet (Field-Tested),USD,352.04,501.07,438.0,460.87,3,skinport
★ StatTrak™ Skeleton Knife | Ultraviolet (Minimal Wear),USD,363.77,363.77,363.77,363.77,1,skinport
★ StatTrak™ Skeleton Knife | Ultraviolet (Well-Worn),USD,409.54,409.54,409.54,409.54,1,skinport
★ StatTrak™ Skeleton Knife | Urban Masked (Field-Tested),USD,194.65,327.88,261.75,262.25,4,skinport
★ StatTrak™ Skeleton Knife | Urban Masked (Minimal Wear),USD,339.13,339.13,339.13,339.13,1,skinport
StatTrak™ SSG 08 | Abyss (Battle-Scarred),USD,0.62,23.46,3.27,0.84,24,skinport
StatTrak™ SSG 08 | Abyss (Factory New),USD,16.24,252.18,59.46,40.91,35,skinport
StatTrak™ SSG 08 | Abyss (Field-Tested),USD,0.99,471.11,22.05,1.63,39,skinport
StatTrak™ SSG 08 | Abyss (Minimal Wear),USD,2.86,340.19,29.08,4.1,47,skinport
StatTrak™ SSG 08 | Abyss (Well-Worn),USD,0.65,108.05,4.02,0.89,54,skinport
StatTrak™ SSG 08 | Big Iron (Battle-Scarred),USD,23.62,26.53,25.08,25.08,2,skinport
StatTrak™ SSG 08 | Big Iron (Factory New),USD,70.63,85.72,79.24,80.66,6,skinport
StatTrak™ SSG 08 | Big Iron (Minimal Wear),USD,44.09,60.79,48.99,47.15,6,skinport
StatTrak™ SSG 08 | Big Iron (Well-Worn),USD,30.79,33.51,32.15,32.15,2,skinport
StatTrak™ SSG 08 | Blood in the Water (Factory New),USD,643.63,704.07,673.85,673.85,2,skinport
StatTrak™ SSG 08 | Blood in the Water (Minimal Wear),USD,258.57,374.38,300.49,280.54,10,skinport
StatTrak™ SSG 08 | Bloodshot (Battle-Scarred),USD,46.94,50.21,48.15,47.28,3,skinport
StatTrak™ SSG 08 | Bloodshot (Field-Tested),USD,40.12,192.6,92.33,99.17,20,skinport
StatTrak™ SSG 08 | Bloodshot (Well-Worn),USD,107.81,107.81,107.81,107.81,2,skinport
StatTrak™ SSG 08 | Dark Water (Field-Tested),USD,3.88,174.85,15.24,8.92,28,skinport
StatTrak™ SSG 08 | Dark Water (Minimal Wear),USD,6.61,585.56,63.55,13.47,31,skinport
StatTrak™ SSG 08 | Death's Head (Battle-Scarred),USD,20.72,20.72,20.72,20.72,1,skinport
StatTrak™ SSG 08 | Death's Head (Factory New),USD,38.71,58.95,46.25,41.07,3,skinport
StatTrak™ SSG 08 | Death's Head (Field-Tested),USD,20.36,46.94,32.94,33.76,6,skinport
StatTrak™ SSG 08 | Death's Head (Minimal Wear),USD,55.6,55.6,55.6,55.6,1,skinport
StatTrak™ SSG 08 | Dezastre (Battle-Scarred),USD,0.12,12.78,0.36,0.15,94,skinport
StatTrak™ SSG 08 | Dezastre (Factory New),USD,1.56,20.49,5.79,4.56,37,skinport
StatTrak™ SSG 08 | Dezastre (Field-Tested),USD,0.13,11.08,0.22,0.16,249,skinport
StatTrak™ SSG 08 | Dezastre (Minimal Wear),USD,0.29,1.2,0.4,0.35,143,skinport
StatTrak™ SSG 08 | Dezastre (Well-Worn),USD,0.11,0.54,0.18,0.14,160,skinport
StatTrak™ SSG 08 | Dragonfire (Battle-Scarred),USD,152.43,199.37,175.9,175.9,2,skinport
StatTrak™ SSG 08 | Dragonfire (Factory New),USD,185.81,586.73,234.01,211.0,23,skinport
StatTrak™ SSG 08 | Dragonfire (Field-Tested),USD,98.47,293.37,140.8,110.13,12,skinport
StatTrak™ SSG 08 | Dragonfire (Minimal Wear),USD,117.78,59694.15,2903.22,148.67,22,skinport
StatTrak™ SSG 08 | Fever Dream (Battle-Scarred),USD,2.69,70.98,5.5,3.38,30,skinport
StatTrak™ SSG 08 | Fever Dream (Factory New),USD,13.68,140.3,37.05,23.46,15,skinport
StatTrak™ SSG 08 | Fever Dream (Field-Tested),USD,2.55,44.0,5.02,3.56,35,skinport
StatTrak™ SSG 08 | Fever Dream (Minimal Wear),USD,5.94,104.73,14.14,9.68,43,skinport
StatTrak™ SSG 08 | Fever Dream (Well-Worn),USD,4.78,19.95,7.67,5.22,9,skinport
StatTrak™ SSG 08 | Ghost Crusader (Battle-Scarred),USD,2.31,38.61,5.15,2.93,22,skinport
StatTrak™ SSG 08 | Ghost Crusader (Factory New),USD,22.28,171.31,49.8,26.45,12,skinport
StatTrak™ SSG 08 | Ghost Crusader (Field-Tested),USD,3.13,129.08,10.51,3.72,37,skinport
StatTrak™ SSG 08 | Ghost Crusader (Minimal Wear),USD,7.09,29.24,11.69,9.08,35,skinport
StatTrak™ SSG 08 | Ghost Crusader (Well-Worn),USD,2.28,45.77,5.32,3.09,32,skinport
StatTrak™ SSG 08 | Mainframe 001 (Battle-Scarred),USD,0.11,5.87,0.32,0.14,191,skinport
StatTrak™ SSG 08 | Mainframe 001 (Factory New),USD,1.48,76.86,7.35,3.52,51,skinport
StatTrak™ SSG 08 | Mainframe 001 (Field-Tested),USD,0.11,17.04,0.26,0.16,373,skinport
StatTrak™ SSG 08 | Mainframe 001 (Minimal Wear),USD,0.25,8.13,0.55,0.28,147,skinport
StatTrak™ SSG 08 | Mainframe 001 (Well-Worn),USD,0.11,17.24,0.33,0.14,223,skinport
StatTrak™ SSG 08 | Memorial (Battle-Scarred),USD,0.13,1.53,0.22,0.19,78,skinport
StatTrak™ SSG 08 | Memorial (Factory New),USD,5.42,133.41,16.72,11.72,45,skinport
StatTrak™ SSG 08 | Memorial (Field-Tested),USD,0.21,11.73,0.61,0.31,241,skinport
StatTrak™ SSG 08 | Memorial (Minimal Wear),USD,0.72,20.54,3.79,4.4,115,skinport
StatTrak™ SSG 08 | Memorial (Well-Worn),USD,0.18,4.06,0.26,0.21,161,skinport
StatTrak™ SSG 08 | Necropos (Battle-Scarred),USD,0.53,2.35,1.0,1.04,25,skinport
StatTrak™ SSG 08 | Necropos (Factory New),USD,8.52,68.18,24.2,15.99,18,skinport
StatTrak™ SSG 08 | Necropos (Field-Tested),USD,0.83,125.55,4.51,1.02,57,skinport
StatTrak™ SSG 08 | Necropos (Minimal Wear),USD,1.68,126.73,18.95,6.03,16,skinport
StatTrak™ SSG 08 | Necropos (Well-Worn),USD,0.62,4.45,1.07,1.03,53,skinport
StatTrak™ SSG 08 | Parallax (Battle-Scarred),USD,5.0,10.58,6.74,5.42,7,skinport
StatTrak™ SSG 08 | Parallax (Factory New),USD,24.88,234.69,62.87,38.24,12,skinport
StatTrak™ SSG 08 | Parallax (Field-Tested),USD,5.42,288.09,35.54,7.82,18,skinport
StatTrak™ SSG 08 | Parallax (Minimal Wear),USD,11.58,42.24,20.84,15.64,19,skinport
StatTrak™ SSG 08 | Parallax (Well-Worn),USD,4.65,190.16,29.56,5.36,8,skinport
StatTrak™ SSG 08 | Rapid Transit (Battle-Scarred),USD,2.37,5.98,4.17,4.05,15,skinport
StatTrak™ SSG 08 | Rapid Transit (Factory New),USD,22.75,38.74,28.33,26.99,13,skinport
StatTrak™ SSG 08 | Rapid Transit (Field-Tested),USD,2.77,7.94,5.12,4.67,23,skinport
StatTrak™ SSG 08 | Rapid Transit (Minimal Wear),USD,9.95,21.62,12.73,10.88,11,skinport
StatTrak™ SSG 08 | Rapid Transit (Well-Worn),USD,5.87,5.89,5.88,5.87,3,skinport
StatTrak™ SSG 08 | Slashed (Battle-Scarred),USD,1.51,24.36,4.32,2.64,17,skinport
StatTrak™ SSG 08 | Slashed (Field-Tested),USD,2.59,222.96,29.96,5.67,19,skinport
StatTrak™ SSG 08 | Slashed (Well-Worn),USD,1.48,20.7,3.6,2.28,37,skinport
StatTrak™ SSG 08 | Turbo Peek (Battle-Scarred),USD,39.21,39.21,39.21,39.21,1,skinport
StatTrak™ SSG 08 | Turbo Peek (Factory New),USD,109.54,138.9,122.8,123.34,8,skinport
StatTrak™ SSG 08 | Turbo Peek (Field-Tested),USD,30.72,43.1,34.75,33.07,10,skinport
StatTrak™ SSG 08 | Turbo Peek (Minimal Wear),USD,51.21,158.27,82.69,64.54,17,skinport
StatTrak™ SSG 08 | Turbo Peek (Well-Worn),USD,28.98,28.98,28.98,28.98,1,skinport
★ StatTrak™ Stiletto Knife,USD,293.37,293.37,293.37,293.37,1,skinport
★ StatTrak™ Stiletto Knife | Blue Steel (Field-Tested),USD,272.49,272.49,272.49,272.49,1,skinport
★ StatTrak™ Stiletto Knife | Boreal Forest (Field-Tested),USD,267.16,293.35,280.26,280.26,2,skinport
★ StatTrak™ Stiletto Knife | Case Hardened (Battle-Scarred),USD,352.04,352.04,352.04,352.04,1,skinport
★ StatTrak™ Stiletto Knife | Case Hardened (Field-Tested),USD,315.76,315.76,315.76,315.76,1,skinport
★ StatTrak™ Stiletto Knife | Crimson Web (Battle-Scarred),USD,581.02,581.02,581.02,581.02,1,skinport
★ StatTrak™ Stiletto Knife | Crimson Web (Field-Tested),USD,339.27,339.27,339.27,339.27,1,skinport
★ StatTrak™ Stiletto Knife | Damascus Steel (Factory New),USD,352.04,352.04,352.04,352.04,1,skinport
★ StatTrak™ Stiletto Knife | Damascus Steel (Field-Tested),USD,217.36,352.04,275.86,258.16,3,skinport
★ StatTrak™ Stiletto Knife | Damascus Steel (Minimal Wear),USD,346.17,363.57,354.88,354.88,2,skinport
★ StatTrak™ Stiletto Knife | Doppler (Factory New),USD,604.24,604.24,604.24,604.24,1,skinport
★ StatTrak™ Stiletto Knife | Doppler (Factory New),USD,759.85,1349.86,1094.4,1173.46,3,skinport
★ StatTrak™ Stiletto Knife | Doppler (Factory New),USD,582.9,610.2,596.55,596.55,2,skinport
★ StatTrak™ Stiletto Knife | Doppler (Factory New),USD,569.12,880.77,757.11,821.43,3,skinport
★ StatTrak™ Stiletto Knife | Fade (Factory New),USD,522.71,938.76,720.61,710.5,4,skinport
★ StatTrak™ Stiletto Knife | Forest DDPAT (Field-Tested),USD,152.55,152.55,152.55,152.55,1,skinport
★ StatTrak™ Stiletto Knife | Marble Fade (Factory New),USD,352.04,762.74,530.66,477.22,3,skinport
★ StatTrak™ Stiletto Knife | Marble Fade (Minimal Wear),USD,715.66,715.66,715.66,715.66,1,skinport
★ StatTrak™ Stiletto Knife | Night Stripe (Field-Tested),USD,215.03,215.03,215.03,215.03,1,skinport
★ StatTrak™ Stiletto Knife | Night Stripe (Minimal Wear),USD,186.58,286.76,249.7,275.75,3,skinport
★ StatTrak™ Stiletto Knife | Night Stripe (Well-Worn),USD,256.99,256.99,256.99,256.99,1,skinport
★ StatTrak™ Stiletto Knife | Rust Coat (Battle-Scarred),USD,352.03,352.03,352.03,352.03,1,skinport
★ StatTrak™ Stiletto Knife | Rust Coat (Well-Worn),USD,190.89,190.89,190.89,190.89,1,skinport
★ StatTrak™ Stiletto Knife | Scorched (Minimal Wear),USD,249.17,250.02,249.6,249.6,2,skinport
★ StatTrak™ Stiletto Knife | Slaughter (Factory New),USD,535.71,535.71,535.71,535.71,1,skinport
★ StatTrak™ Stiletto Knife | Stained (Battle-Scarred),USD,225.32,225.32,225.32,225.32,1,skinport
★ StatTrak™ Stiletto Knife | Tiger Tooth (Factory New),USD,352.04,508.99,442.69,462.52,6,skinport
★ StatTrak™ Stiletto Knife | Ultraviolet (Field-Tested),USD,193.26,193.26,193.26,193.26,1,skinport
★ StatTrak™ Stiletto Knife | Urban Masked (Field-Tested),USD,236.11,236.11,236.11,236.11,1,skinport
★ StatTrak™ Survival Knife,USD,78.62,235.01,130.11,116.17,7,skinport
★ StatTrak™ Survival Knife | Blue Steel (Battle-Scarred),USD,140.8,140.8,140.8,140.8,1,skinport
★ StatTrak™ Survival Knife | Blue Steel (Factory New),USD,410.71,410.71,410.71,410.71,1,skinport
★ StatTrak™ Survival Knife | Blue Steel (Field-Tested),USD,102.31,293.3,189.57,181.35,4,skinport
★ StatTrak™ Survival Knife | Blue Steel (Minimal Wear),USD,128.85,141.8,133.4,132.8,5,skinport
★ StatTrak™ Survival Knife | Blue Steel (Well-Worn),USD,91.61,91.61,91.61,91.61,1,skinport
★ StatTrak™ Survival Knife | Boreal Forest (Field-Tested),USD,69.55,257.85,132.99,71.57,3,skinport
★ StatTrak™ Survival Knife | Boreal Forest (Minimal Wear),USD,145.64,145.64,145.64,145.64,1,skinport
★ StatTrak™ Survival Knife | Case Hardened (Factory New),USD,625.44,625.44,625.44,625.44,1,skinport
★ StatTrak™ Survival Knife | Case Hardened (Field-Tested),USD,272.49,293.37,282.93,282.93,2,skinport
★ StatTrak™ Survival Knife | Case Hardened (Minimal Wear),USD,176.35,176.35,176.35,176.35,1,skinport
★ StatTrak™ Survival Knife | Case Hardened (Well-Worn),USD,203.61,203.61,203.61,203.61,1,skinport
★ StatTrak™ Survival Knife | Crimson Web (Factory New),USD,4301.41,4301.41,4301.41,4301.41,1,skinport
★ StatTrak™ Survival Knife | Crimson Web (Field-Tested),USD,152.53,307.25,204.28,153.06,3,skinport
★ StatTrak™ Survival Knife | Crimson Web (Well-Worn),USD,135.01,276.75,205.88,205.88,2,skinport
★ StatTrak™ Survival Knife | Damascus Steel (Factory New),USD,119.58,217.11,173.52,183.86,3,skinport
★ StatTrak™ Survival Knife | Damascus Steel (Field-Tested),USD,92.18,92.18,92.18,92.18,1,skinport
★ StatTrak™ Survival Knife | Damascus Steel (Minimal Wear),USD,99.71,100.19,99.96,99.96,2,skinport
★ StatTrak™ Survival Knife | Doppler (Factory New),USD,235.73,390.18,330.67,350.87,5,skinport
★ StatTrak™ Survival Knife | Doppler (Factory New),USD,327.73,463.52,368.56,341.5,4,skinport
★ StatTrak™ Survival Knife | Doppler (Factory New),USD,269.96,398.97,334.46,334.46,2,skinport
★ StatTrak™ Survival Knife | Doppler (Factory New),USD,583.58,583.58,583.58,583.58,1,skinport
★ StatTrak™ Survival Knife | Doppler (Factory New),USD,765.3,789.39,777.35,777.35,2,skinport
★ StatTrak™ Survival Knife | Fade (Factory New),USD,197.69,844.89,362.49,293.37,9,skinport
★ StatTrak™ Survival Knife | Forest DDPAT (Field-Tested),USD,112.82,112.82,112.82,112.82,1,skinport
★ StatTrak™ Survival Knife | Forest DDPAT (Minimal Wear),USD,102.27,102.27,102.27,102.27,1,skinport
★ StatTrak™ Survival Knife | Marble Fade (Factory New),USD,192.8,270.28,227.49,208.1,5,skinport
★ StatTrak™ Survival Knife | Night Stripe (Field-Tested),USD,80.23,118.06,99.15,99.15,2,skinport
★ StatTrak™ Survival Knife | Night Stripe (Minimal Wear),USD,98.89,98.89,98.89,98.89,1,skinport
★ StatTrak™ Survival Knife | Safari Mesh (Battle-Scarred),USD,119.89,119.89,119.89,119.89,1,skinport
★ StatTrak™ Survival Knife | Safari Mesh (Field-Tested),USD,132.43,132.43,132.43,132.43,1,skinport
★ StatTrak™ Survival Knife | Scorched (Field-Tested),USD,115.74,140.82,128.28,128.28,2,skinport
★ StatTrak™ Survival Knife | Slaughter (Factory New),USD,203.78,586.73,354.28,272.33,3,skinport
★ StatTrak™ Survival Knife | Slaughter (Minimal Wear),USD,211.22,234.69,222.96,222.96,2,skinport
★ StatTrak™ Survival Knife | Stained (Battle-Scarred),USD,170.45,170.45,170.45,170.45,1,skinport
★ StatTrak™ Survival Knife | Stained (Field-Tested),USD,101.08,101.08,101.08,101.08,1,skinport
★ StatTrak™ Survival Knife | Stained (Minimal Wear),USD,105.61,198.33,142.46,132.94,4,skinport
★ StatTrak™ Survival Knife | Tiger Tooth (Factory New),USD,163.86,181.89,172.87,172.87,2,skinport
★ StatTrak™ Survival Knife | Ultraviolet (Battle-Scarred),USD,130.02,130.02,130.02,130.02,1,skinport
★ StatTrak™ Survival Knife | Ultraviolet (Field-Tested),USD,166.33,166.33,166.33,166.33,1,skinport
★ StatTrak™ Survival Knife | Urban Masked (Field-Tested),USD,130.02,130.02,130.02,130.02,1,skinport
★ StatTrak™ Survival Knife | Urban Masked (Minimal Wear),USD,172.58,172.58,172.58,172.58,1,skinport
StatTrak™ Swap Tool,USD,0.65,2.51,1.09,0.81,312,skinport
★ StatTrak™ Talon Knife,USD,448.59,496.7,479.38,492.86,3,skinport
★ StatTrak™ Talon Knife | Blue Steel (Field-Tested),USD,556.52,556.52,556.52,556.52,1,skinport
★ StatTrak™ Talon Knife | Blue Steel (Minimal Wear),USD,563.27,613.58,588.43,588.43,2,skinport
★ StatTrak™ Talon Knife | Boreal Forest (Field-Tested),USD,260.83,493.91,377.37,377.37,2,skinport
★ StatTrak™ Talon Knife | Boreal Forest (Minimal Wear),USD,316.84,392.24,354.54,354.54,2,skinport
★ StatTrak™ Talon Knife | Case Hardened (Field-Tested),USD,582.21,4835.88,2709.05,2709.05,2,skinport
★ StatTrak™ Talon Knife | Case Hardened (Minimal Wear),USD,683.63,973.98,802.91,751.11,3,skinport
★ StatTrak™ Talon Knife | Case Hardened (Well-Worn),USD,599.95,599.95,599.95,599.95,1,skinport
★ StatTrak™ Talon Knife | Crimson Web (Field-Tested),USD,471.18,485.31,478.25,478.25,2,skinport
★ StatTrak™ Talon Knife | Damascus Steel (Factory New),USD,501.83,563.26,525.95,512.76,3,skinport
★ StatTrak™ Talon Knife | Damascus Steel (Field-Tested),USD,383.89,403.03,396.06,401.27,3,skinport
★ StatTrak™ Talon Knife | Damascus Steel (Minimal Wear),USD,421.5,421.5,421.5,421.5,1,skinport
★ StatTrak™ Talon Knife | Doppler (Factory New),USD,1043.55,1343.62,1192.09,1190.6,4,skinport
★ StatTrak™ Talon Knife | Doppler (Factory New),USD,1872.13,2065.91,1938.51,1877.48,3,skinport
★ StatTrak™ Talon Knife | Doppler (Factory New),USD,1466.83,1466.83,1466.83,1466.83,1,skinport
★ StatTrak™ Talon Knife | Doppler (Factory New),USD,1083.99,1452.14,1272.4,1281.06,3,skinport
★ StatTrak™ Talon Knife | Fade (Factory New),USD,1022.03,1660.45,1285.32,1173.46,3,skinport
★ StatTrak™ Talon Knife | Fade (Minimal Wear),USD,1179.6,1179.6,1179.6,1179.6,1,skinport
★ StatTrak™ Talon Knife | Forest DDPAT (Battle-Scarred),USD,271.16,271.16,271.16,271.16,1,skinport
★ StatTrak™ Talon Knife | Marble Fade (Factory New),USD,702.2,2496.73,1107.57,891.35,9,skinport
★ StatTrak™ Talon Knife | Night Stripe (Battle-Scarred),USD,368.98,368.98,368.98,368.98,1,skinport
★ StatTrak™ Talon Knife | Rust Coat (Battle-Scarred),USD,327.23,377.46,352.34,352.34,2,skinport
★ StatTrak™ Talon Knife | Safari Mesh (Field-Tested),USD,373.64,373.64,373.64,373.64,1,skinport
★ StatTrak™ Talon Knife | Slaughter (Factory New),USD,937.6,937.6,937.6,937.6,1,skinport
★ StatTrak™ Talon Knife | Slaughter (Minimal Wear),USD,918.82,918.82,918.82,918.82,1,skinport
★ StatTrak™ Talon Knife | Stained (Field-Tested),USD,492.86,492.86,492.86,492.86,1,skinport
★ StatTrak™ Talon Knife | Tiger Tooth (Factory New),USD,589.38,1177.77,854.61,828.58,7,skinport
★ StatTrak™ Talon Knife | Tiger Tooth (Minimal Wear),USD,1030.26,1030.26,1030.26,1030.26,1,skinport
★ StatTrak™ Talon Knife | Ultraviolet (Factory New),USD,3577.89,3577.89,3577.89,3577.89,1,skinport
★ StatTrak™ Talon Knife | Ultraviolet (Field-Tested),USD,361.81,361.81,361.81,361.81,1,skinport
★ StatTrak™ Talon Knife | Ultraviolet (Minimal Wear),USD,469.51,479.84,474.68,474.68,2,skinport
★ StatTrak™ Talon Knife | Urban Masked (Field-Tested),USD,352.04,352.04,352.04,352.04,1,skinport
StatTrak™ Tec-9 | Avalanche (Battle-Scarred),USD,4.67,127.9,18.74,4.78,9,skinport
StatTrak™ Tec-9 | Avalanche (Factory New),USD,30.38,102.42,48.14,37.47,20,skinport
StatTrak™ Tec-9 | Avalanche (Field-Tested),USD,5.27,65.19,10.57,5.93,20,skinport
StatTrak™ Tec-9 | Avalanche (Minimal Wear),USD,11.08,73.34,24.85,18.74,18,skinport
StatTrak™ Tec-9 | Avalanche (Well-Worn),USD,4.41,9.27,5.8,5.48,7,skinport
StatTrak™ Tec-9 | Bamboozle (Battle-Scarred),USD,1.98,3.63,2.55,2.35,15,skinport
StatTrak™ Tec-9 | Bamboozle (Factory New),USD,9.58,38.67,16.48,15.26,27,skinport
StatTrak™ Tec-9 | Bamboozle (Field-Tested),USD,1.49,25.82,4.04,2.45,35,skinport
StatTrak™ Tec-9 | Bamboozle (Minimal Wear),USD,3.22,147.84,13.01,5.02,18,skinport
StatTrak™ Tec-9 | Bamboozle (Well-Worn),USD,2.38,6.38,3.25,2.79,7,skinport
StatTrak™ Tec-9 | Blue Titanium (Factory New),USD,8.59,408.64,78.93,17.52,19,skinport
StatTrak™ Tec-9 | Brother (Battle-Scarred),USD,0.68,6.75,1.16,0.74,57,skinport
StatTrak™ Tec-9 | Brother (Factory New),USD,5.54,1877.54,117.53,7.46,18,skinport
StatTrak™ Tec-9 | Brother (Field-Tested),USD,0.73,3.0,1.13,0.84,172,skinport
StatTrak™ Tec-9 | Brother (Minimal Wear),USD,1.54,34.36,2.93,1.89,52,skinport
StatTrak™ Tec-9 | Brother (Well-Worn),USD,0.63,18.44,1.14,0.73,66,skinport
StatTrak™ Tec-9 | Cracked Opal (Battle-Scarred),USD,0.22,6.51,0.56,0.31,32,skinport
StatTrak™ Tec-9 | Cracked Opal (Factory New),USD,3.13,53.23,6.94,4.69,38,skinport
StatTrak™ Tec-9 | Cracked Opal (Field-Tested),USD,0.26,9.2,0.62,0.33,84,skinport
StatTrak™ Tec-9 | Cracked Opal (Minimal Wear),USD,0.68,8.26,1.24,0.82,47,skinport
StatTrak™ Tec-9 | Cracked Opal (Well-Worn),USD,0.19,6.11,0.48,0.25,39,skinport
StatTrak™ Tec-9 | Cut Out (Factory New),USD,41.07,71.72,53.17,51.56,6,skinport
StatTrak™ Tec-9 | Cut Out (Minimal Wear),USD,14.08,22.14,17.94,17.59,3,skinport
StatTrak™ Tec-9 | Decimator (Battle-Scarred),USD,61.77,91.51,71.84,62.23,3,skinport
StatTrak™ Tec-9 | Decimator (Factory New),USD,188.45,234.69,216.03,224.96,3,skinport
StatTrak™ Tec-9 | Decimator (Field-Tested),USD,48.57,352.04,114.59,76.26,20,skinport
StatTrak™ Tec-9 | Decimator (Minimal Wear),USD,91.47,234.55,137.11,140.8,10,skinport
StatTrak™ Tec-9 | Flash Out (Battle-Scarred),USD,0.26,0.99,0.35,0.32,13,skinport
StatTrak™ Tec-9 | Flash Out (Factory New),USD,1.83,21.3,4.96,2.16,23,skinport
StatTrak™ Tec-9 | Flash Out (Field-Tested),USD,0.25,5.87,0.67,0.41,93,skinport
StatTrak™ Tec-9 | Flash Out (Minimal Wear),USD,0.63,1.49,0.89,0.93,57,skinport
StatTrak™ Tec-9 | Flash Out (Well-Worn),USD,0.81,2.03,1.4,1.16,5,skinport
StatTrak™ Tec-9 | Fubar (Battle-Scarred),USD,0.14,4.69,0.29,0.18,78,skinport
StatTrak™ Tec-9 | Fubar (Field-Tested),USD,0.29,0.56,0.39,0.39,26,skinport
