market_hash_name,currency,min_price,max_price,mean_price,median_price,quantity_sold,source
P250 | See Ya Later (Factory New),USD,0.03,0.786,0.0310946987951807,0.03,7264485,
P250 | See Ya Later (Field-Tested),USD,0.03,1.516,0.0371561445783132,0.03,2532959,
P250 | See Ya Later (Minimal Wear),USD,0.03,11.91,0.048996625692938,0.03,1088626,
P250 | See Ya Later (Well-Worn),USD,0.925,25.106,3.7798196902654864,3.5655,109014,
P250 | Splash (Factory New),USD,7.168,153.835,14.92412166998012,13.864,37238,
P250 | Splash (Field-Tested),USD,0.861,33.422,4.818763662685487,4.283,332883,
P250 | Splash (Minimal Wear),USD,4.019,66.229,8.259023731288792,7.453,128332,
P250 | Steel Disruption (Factory New),USD,1.131,41.817,5.589221460266237,5.212,32676,
P250 | Steel Disruption (Field-Tested),USD,0.952,169.64,13.923884572697004,11.682,30430,
P250 | Steel Disruption (Minimal Wear),USD,0.5,113.39,4.5014767184035485,3.183,24410,
P250 | Supernova (Factory New),USD,0.436,92.663,6.957685230024214,4.307,368969,
P250 | Supernova (Field-Tested),USD,0.074,51.384,0.9158867577509195,0.5365,495383,
P250 | Supernova (Minimal Wear),USD,0.05,55.156,0.6452585735963581,0.379,56437,
P250 | Supernova (Well-Worn),USD,0.066,63.148,0.7131072298943948,0.381,264724,
P250 | Undertow (Factory New),USD,0.369,5.208,1.0511594387755103,0.967,1524277,
P250 | Undertow (Field-Tested),USD,0.219,1.959,0.4908584881649275,0.458,1234951,
P250 | Undertow (Minimal Wear),USD,0.234,2.581,0.6418535469107551,0.587,2290860,
P250 | Valence (Battle-Scarred),USD,0.259,11.482,0.7987097133314779,0.794,82339,
P250 | Valence (Factory New),USD,1.631,176.775,21.138648564997187,6.475,227429,
P250 | Valence (Field-Tested),USD,1.623,235.4,9.04566285037505,4.151,13051,
P250 | Valence (Minimal Wear),USD,1.557,103.13,13.010258289703314,4.738,103236,
P250 | Valence (Well-Worn),USD,0.059,5.751,0.1287724402964589,0.119,805470,
P250 | Verdigris (Battle-Scarred),USD,0.21,9.271,0.6085427232635061,0.611,596886,
P250 | Verdigris (Factory New),USD,0.057,2.5,0.1298837400603235,0.124,4074431,
P250 | Verdigris (Field-Tested),USD,0.077,4.01,0.2203685220729366,0.221,2586109,
P250 | Verdigris (Minimal Wear),USD,0.03,14.979,0.2388678821879383,0.221,263411,
P250 | Verdigris (Well-Worn),USD,0.075,5.787,0.159792776523702,0.137,242950,
P250 | Vino Primo (Battle-Scarred),USD,0.322,4.4,0.5401671938544961,0.512,197322,
P250 | Vino Primo (Factory New),USD,0.103,7.544,0.1668728584310189,0.1505,1008917,
P250 | Vino Primo (Field-Tested),USD,0.176,2.617,0.3185892696122633,0.303,477414,
P250 | Vino Primo (Minimal Wear),USD,0.09,38.333,0.2406284230406043,0.195,89469,
P250 | Vino Primo (Well-Worn),USD,1.021,12.289,3.2412550335570467,2.3095,22622,
P250 | Visions (Battle-Scarred),USD,5.217,50.286,13.982025504782143,13.178,11936,
P250 | Visions (Factory New),USD,0.522,18.183,5.392424297370807,4.23,45996,
P250 | Visions (Field-Tested),USD,3.624,27.613,8.771911294231701,8.09,28834,
P250 | Visions (Minimal Wear),USD,0.872,13.972,3.878217432496447,2.943,29863,
P250 | Visions (Well-Worn),USD,0.247,15.517,4.84765041493776,4.471,19078,
P250 | Whiteout (Battle-Scarred),USD,7.98,64.175,19.138708939708938,18.892,18724,
P250 | Whiteout (Factory New),USD,5.0,20.267,6.471136229022705,5.88,89945,
P250 | Whiteout (Field-Tested),USD,8.224,63.554,11.100310957551828,10.3,44689,
P250 | Whiteout (Minimal Wear),USD,1.133,21.303,5.995601023017904,5.435,5713,
P250 | Whiteout (Well-Worn),USD,0.308,37.08,2.7419323210412148,1.233,16469,
P250 | Wingshot (Battle-Scarred),USD,10.377,240.96,76.3362372793354,67.8355,3842,
P250 | Wingshot (Factory New),USD,0.433,27.19,4.567659719960925,3.186,156685,
P250 | Wingshot (Field-Tested),USD,3.655,65.917,11.4676096875,9.542,86374,
P250 | Wingshot (Minimal Wear),USD,0.426,21.75,3.041189417177914,1.655,20608,
P250 | Wingshot (Well-Worn),USD,0.311,4.297,0.8956421356421357,0.958,281979,
P250 | X-Ray (Factory New),USD,0.5,17.998,3.506387542190856,3.541,99925,
P250 | X-Ray (Field-Tested),USD,0.329,5.188,0.998852435530086,1.062,1216841,
P250 | X-Ray (Minimal Wear),USD,0.507,8.757,1.661865534120357,1.693,564654,
P90 | Ancient Earth (Battle-Scarred),USD,0.32,4.964,0.9837047038327524,1.05,263168,
P90 | Ancient Earth (Factory New),USD,0.35,1.995,0.8443308494783904,0.749,296502,
P90 | Ancient Earth (Field-Tested),USD,0.221,5.42,0.4275251368840219,0.413,216064,
P90 | Ancient Earth (Minimal Wear),USD,0.242,0.995,0.499524541398116,0.464,520240,
P90 | Ancient Earth (Well-Worn),USD,0.049,13.161,0.443968,0.242,13870,
P90 | Ash Wood (Factory New),USD,0.111,12.495,0.3114260869565217,0.259,95265,
P90 | Ash Wood (Field-Tested),USD,0.056,0.844,0.18449718875502,0.156,147402,
P90 | Ash Wood (Minimal Wear),USD,0.071,3.752,0.2058929765886288,0.1725,93726,
P90 | Ash Wood (Well-Worn),USD,0.057,8.99,0.3947868675995695,0.183,28013,
P90 | Asiimov (Battle-Scarred),USD,0.031,3.68,0.1924558823529411,0.1225,1381546,
P90 | Asiimov (Factory New),USD,0.03,3.3,0.1209696312364425,0.077,1763327,
P90 | Asiimov (Field-Tested),USD,0.03,1.805,0.1456162930826705,0.084,1865868,
P90 | Asiimov (Minimal Wear),USD,0.03,51.9,0.1407375690607734,0.087,200837,
P90 | Asiimov (Well-Worn),USD,2.03,17.754,4.781462732919255,5.125,296486,
P90 | Astral Jörmungandr (Battle-Scarred),USD,7.16,586.8,30.4581603165299,31.349,56196,
P90 | Astral Jörmungandr (Factory New),USD,3.619,37.415,7.610435897435898,7.829499999999999,615359,
P90 | Astral Jörmungandr (Field-Tested),USD,6.031,82.887,14.402347170809096,15.219,285670,
P90 | Astral Jörmungandr (Minimal Wear),USD,3.259,29.4,6.505326299129517,6.472,220913,
P90 | Astral Jörmungandr (Well-Worn),USD,2.651,231.663,44.44658125,32.105000000000004,332,
P90 | Baroque Red (Battle-Scarred),USD,7.543,489.32,132.8185779153767,138.389,7730,
P90 | Baroque Red (Factory New),USD,4.253,303.314,83.1219375,57.53,4850,
P90 | Baroque Red (Field-Tested),USD,5.593,465.0,87.57699250936328,60.3785,4030,
P90 | Baroque Red (Minimal Wear),USD,3.385,187.57,39.51421229050279,32.861,527,
P90 | Baroque Red (Well-Worn),USD,0.542,54.012,5.6595397350993375,3.4295,1101,
P90 | Blind Spot (Battle-Scarred),USD,0.919,46.502,12.93377366609294,13.63,10859,
P90 | Blind Spot (Factory New),USD,0.584,42.634,10.594069035532996,8.806,15583,
P90 | Blind Spot (Field-Tested),USD,0.733,46.143,11.485595171773443,11.862,11627,
P90 | Blind Spot (Minimal Wear),USD,0.661,29.39,6.045513586956521,4.205500000000001,1539,
P90 | Blind Spot (Well-Worn),USD,0.21,36.585,1.9695206073752711,0.966,20150,
P90 | Chopper (Battle-Scarred),USD,0.364,89.321,3.8189098583878,1.352,445871,
P90 | Chopper (Factory New),USD,0.342,72.113,2.817141144414169,0.976,297062,
P90 | Chopper (Field-Tested),USD,0.349,48.187,3.097681306615427,1.103,311499,
P90 | Chopper (Minimal Wear),USD,0.358,134.452,2.1901801833568406,1.0830000000000002,32156,
P90 | Chopper (Well-Worn),USD,0.03,3.866,0.5746165605095541,0.53,112362,
P90 | Cocoa Rampage (Battle-Scarred),USD,0.828,9.241,1.7420377179080826,1.67,196098,
P90 | Cocoa Rampage (Factory New),USD,0.349,5.64,0.5938701056556868,0.563,881902,
P90 | Cocoa Rampage (Field-Tested),USD,0.509,6.952,0.9684069695084008,0.968,473470,
P90 | Cocoa Rampage (Minimal Wear),USD,0.419,6.085,0.8723842652795838,0.849,76356,
P90 | Cocoa Rampage (Well-Worn),USD,0.044,27.152,0.2091890459363957,0.11,59529,
P90 | Cold Blooded (Factory New),USD,0.214,7.917,0.601375431331953,0.551,118297,
P90 | Death Grip (Battle-Scarred),USD,0.048,2.365,0.2178664072632944,0.2105,365384,
P90 | Death Grip (Factory New),USD,0.1,9.356,0.3618147410358566,0.3385,180105,
P90 | Death Grip (Field-Tested),USD,0.049,8.594,0.17353480475382,0.131,41359,
P90 | Death Grip (Minimal Wear),USD,0.975,169.758,22.84765781549412,8.606,202040,
P90 | Death Grip (Well-Worn),USD,4.066,184.53,22.86686722552731,21.712,72644,
P90 | Death by Kitty (Field-Tested),USD,5.545,188.243,39.22044595359365,35.446,56566,
P90 | Death by Kitty (Minimal Wear),USD,0.339,32.05,3.1250857777777776,3.039,26922,
P90 | Desert DDPAT (Battle-Scarred),USD,1.167,32.177,5.639018696581196,5.0745000000000005,8877,
P90 | Desert DDPAT (Factory New),USD,0.431,8.057,2.6765889175257733,2.163,58532,
P90 | Desert DDPAT (Field-Tested),USD,0.708,11.649,3.624616674218396,2.884,31636,
P90 | Desert DDPAT (Minimal Wear),USD,0.346,6.466,2.1446488340192045,1.649,34978,
P90 | Desert DDPAT (Well-Worn),USD,0.03,8.54,0.1388326417704011,0.058,18800,
P90 | Desert Warfare (Battle-Scarred),USD,0.051,9.082,0.3278689105403011,0.36,126963,
P90 | Desert Warfare (Factory New),USD,0.03,12.483,0.2125993485342019,0.251,255955,
P90 | Desert Warfare (Field-Tested),USD,0.031,15.134,0.2124778368794326,0.231,130745,
P90 | Desert Warfare (Minimal Wear),USD,0.03,12.783,0.1739087403598971,0.057,26097,
P90 | Desert Warfare (Well-Worn),USD,0.037,57.378,1.889149356223176,0.847,7462,
P90 | Elite Build (Battle-Scarred),USD,0.127,35.282,1.62816142311085,1.517,121376,
P90 | Elite Build (Factory New),USD,0.073,30.307,2.4958206658291453,1.04,114023,
P90 | Elite Build (Field-Tested),USD,0.075,11.676,1.1356914235190096,1.089,101978,
P90 | Elite Build (Minimal Wear),USD,0.06,48.517,1.2962808988764047,1.008,11154,
P90 | Elite Build (Well-Worn),USD,0.05,1.729,0.1193456442063715,0.112,470500,
P90 | Emerald Dragon (Battle-Scarred),USD,0.456,4.868,1.244879781420765,1.358,212556,
P90 | Emerald Dragon (Factory New),USD,0.055,7.129,0.1559975027746947,0.151,1640595,
P90 | Emerald Dragon (Field-Tested),USD,0.107,1.746,0.2780124895920066,0.29,1548070,
P90 | Emerald Dragon (Minimal Wear),USD,0.052,0.595,0.1251007514611745,0.122,993763,
P90 | Emerald Dragon (Well-Worn),USD,0.35,141.058,22.235930890052355,15.0,2989,
P90 | Facility Negative (Battle-Scarred),USD,4.02,373.746,65.32377564102565,45.6125,1736,
P90 | Facility Negative (Factory New),USD,1.785,158.276,39.849970438937,24.617,52246,
P90 | Facility Negative (Field-Tested),USD,2.361,684.48,44.56854287515763,27.8665,43061,
P90 | Facility Negative (Minimal Wear),USD,0.03,161.846,23.24497771587744,16.79,3354,
P90 | Facility Negative (Well-Worn),USD,0.114,8.21,0.3898660860097985,0.334,13985,
P90 | Fallout Warning (Battle-Scarred),USD,0.435,5.717,1.0330889080707812,0.778,119244,
P90 | Fallout Warning (Factory New),USD,0.214,6.603,0.4760584745762712,0.39,173720,
P90 | Fallout Warning (Field-Tested),USD,0.282,4.509,0.7574075181546347,0.59,134849,
P90 | Fallout Warning (Minimal Wear),USD,0.18,2.246,0.4092641798671436,0.361,24937,
P90 | Fallout Warning (Well-Worn),USD,0.042,27.2,1.4368066062866276,1.035,25108,
P90 | Freight (Battle-Scarred),USD,0.046,85.815,16.104283489096574,13.478,2041,
P90 | Freight (Factory New),USD,0.276,40.34,2.163266647196262,1.7585,163117,
P90 | Freight (Field-Tested),USD,0.468,84.854,4.281322789360172,3.1715,51046,
P90 | Freight (Minimal Wear),USD,0.238,9.33,1.5220429812528578,1.193,25619,
P90 | Freight (Well-Worn),USD,0.039,0.957,0.0729391100702576,0.07,446602,
P90 | Glacier Mesh (Battle-Scarred),USD,0.166,3.573,0.3279330985915493,0.3,103471,
P90 | Glacier Mesh (Factory New),USD,0.04,1.398,0.0783384074941452,0.074,906073,
P90 | Glacier Mesh (Field-Tested),USD,0.065,2.13,0.1275474238875878,0.124,616864,
P90 | Glacier Mesh (Minimal Wear),USD,0.039,2.304,0.0747658079625292,0.069,682194,
P90 | Glacier Mesh (Well-Worn),USD,0.04,95.294,2.353529373789542,1.479,8572,
P90 | Grim (Battle-Scarred),USD,1.76,89.347,12.938905073649757,12.0645,1998,
P90 | Grim (Factory New),USD,0.162,56.546,1.5616488188976376,1.206,43449,
P90 | Grim (Field-Tested),USD,0.284,154.99,2.6674507706826045,1.621,68196,
P90 | Grim (Minimal Wear),USD,0.03,81.769,2.471356108859293,1.755,8475,
P90 | Grim (Well-Worn),USD,0.064,5.553,0.1479250555731978,0.129,490452,
P90 | Leather (Battle-Scarred),USD,0.53,8.289,1.026294810569882,0.981,226090,
P90 | Leather (Factory New),USD,0.073,2.736,0.1621689917564996,0.141,2078650,
P90 | Leather (Field-Tested),USD,0.194,4.434,0.3706651870640456,0.341,1031895,
P90 | Leather (Minimal Wear),USD,0.15,7.534,0.3377929586563307,0.298,146448,
P90 | Leather (Well-Worn),USD,0.03,10.825,1.470118007939372,0.805,39330,
P90 | Module (Factory New),USD,0.155,32.417,4.080024942440522,2.6575,23162,
P90 | Module (Field-Tested),USD,0.052,7.261,1.736065446650124,0.8214999999999999,166808,
P90 | Module (Minimal Wear),USD,0.067,8.841,2.133058765594222,1.111,97453,
P90 | Neoqueen (Battle-Scarred),USD,0.049,19.625,1.3938861622358556,0.7124999999999999,65104,
P90 | Neoqueen (Factory New),USD,0.144,3.1,0.8696343091936312,0.754,1536490,
P90 | Neoqueen (Field-Tested),USD,0.083,5.855,0.6480149097567355,0.467,878758,
P90 | Neoqueen (Minimal Wear),USD,0.089,4.447,0.6800847631241999,0.514,1800005,
P90 | Neoqueen (Well-Worn),USD,0.797,9.857,3.83385,3.85,12516,
P90 | Nostalgia (Battle-Scarred),USD,4.088,15.003,5.822157560355781,5.763,24900,
P90 | Nostalgia (Factory New),USD,1.3,8.819,2.0944593908629443,2.04,84928,
P90 | Nostalgia (Field-Tested),USD,2.49,12.626,3.849508883248731,3.768,43253,
P90 | Nostalgia (Minimal Wear),USD,0.86,6.467,2.1958512960436565,2.11,6728,
P90 | Nostalgia (Well-Worn),USD,1.942,6.64,3.488888609188169,3.417,19327,
P90 | Off World (Battle-Scarred),USD,5.878,21.81,10.774079610538374,9.457,37954,
P90 | Off World (Factory New),USD,2.009,8.488,4.845120996441281,4.966,113213,
P90 | Off World (Field-Tested),USD,1.021,12.392,6.686441787941788,6.346,85655,
P90 | Off World (Minimal Wear),USD,2.124,131.936,4.120869422572178,3.884,13972,
P90 | Off World (Well-Worn),USD,0.031,5.895,0.1500939051918735,0.129,253708,
P90 | Run and Hide (Battle-Scarred),USD,0.267,12.474,0.5587605442176871,0.527,164862,
P90 | Run and Hide (Factory New),USD,0.094,7.929,0.1629697789806044,0.149,998723,
P90 | Run and Hide (Field-Tested),USD,0.182,2.551,0.3120726206585476,0.3,467627,
P90 | Run and Hide (Minimal Wear),USD,0.094,5.697,0.2094241281809613,0.183,82218,
P90 | Run and Hide (Well-Worn),USD,48.502,230.812,109.72752,107.784,582,
P90 | Sand Spray (Battle-Scarred),USD,179.797,646.903,344.8441748466258,325.11,662,
P90 | Sand Spray (Factory New),USD,19.21,295.128,169.99148664688423,165.37,1299,
P90 | Sand Spray (Field-Tested),USD,126.502,485.18,266.2691232394366,249.144,908,
P90 | Sand Spray (Minimal Wear),USD,39.209,218.345,122.45994444444446,120.6245,744,
P90 | Sand Spray (Well-Worn),USD,0.03,23.037,0.0435133831685555,0.03,1440981,
P90 | ScaraB Rush (Battle-Scarred),USD,0.053,33.386,0.2084345482546201,0.134,124472,
P90 | ScaraB Rush (Factory New),USD,0.03,0.567,0.0306659436008676,0.03,5958624,
P90 | ScaraB Rush (Field-Tested),USD,0.03,0.822,0.0321682333092311,0.03,2003782,
P90 | ScaraB Rush (Minimal Wear),USD,0.03,14.528,0.0419346042471042,0.03,948021,
P90 | ScaraB Rush (Well-Worn),USD,3.342,51.685,7.021850180505415,6.849,3457,
P90 | Schematic (Battle-Scarred),USD,18.12,111.823,31.28704867256637,30.8585,1553,
P90 | Schematic (Factory New),USD,4.935,19.931,12.047561208267092,11.484,8101,
P90 | Schematic (Field-Tested),USD,6.847,29.185,20.152105084745763,20.155,5487,
P90 | Schematic (Minimal Wear),USD,3.53,16.57,8.261498293515357,7.9455,4741,
P90 | Schematic (Well-Worn),USD,1.33,57.485,3.75585026737968,2.93,432,
P90 | Scorched (Battle-Scarred),USD,2.747,18.673,5.187106012658228,4.4875,6230,
P90 | Scorched (Factory New),USD,1.115,10.13,4.020522140221401,3.548,5548,
P90 | Scorched (Field-Tested),USD,1.785,10.867,4.317036053130931,3.676,4422,
P90 | Scorched (Minimal Wear),USD,0.871,8.768,3.4422480314960637,3.1625,660,
P90 | Scorched (Well-Worn),USD,0.03,83.449,0.3834451505016723,0.217,67313,
P90 | Shallow Grave (Battle-Scarred),USD,0.151,123.47,3.994638118214717,2.108,9694,
P90 | Shallow Grave (Factory New),USD,0.03,61.706,0.3882651558073654,0.131,278291,
P90 | Shallow Grave (Field-Tested),USD,0.03,72.52,0.4534840059790732,0.267,120376,
P90 | Shallow Grave (Minimal Wear),USD,0.03,62.066,0.4056371552975327,0.247,51204,
P90 | Shallow Grave (Well-Worn),USD,0.694,36.358,1.842059763724809,1.788,71962,
P90 | Shapewood (Battle-Scarred),USD,2.723,36.381,5.860321496754486,5.474,52746,
P90 | Shapewood (Factory New),USD,0.777,7.094,1.8996787241039133,1.865,336277,
P90 | Shapewood (Field-Tested),USD,1.1,9.457,3.273830801104972,3.073,144654,
P90 | Shapewood (Minimal Wear),USD,0.875,8.052,2.1445658771280534,2.114,31307,
P90 | Shapewood (Well-Worn),USD,0.754,7.181,1.6573222734254995,1.638,74157,
P90 | Storm (Battle-Scarred),USD,2.553,30.013,8.464914218566392,8.231,11753,
P90 | Storm (Factory New),USD,0.86,15.407,1.7884017169923032,1.8165,233975,
P90 | Storm (Field-Tested),USD,1.13,12.807,3.3975832813474733,3.3705,82035,
P90 | Storm (Minimal Wear),USD,0.925,7.756,1.6412662435781202,1.629,114229,
P90 | Storm (Well-Worn),USD,0.03,18.745,0.4702614320096269,0.123,205431,
P90 | Sunset Lily (Battle-Scarred),USD,0.146,15.109,1.441169536930731,0.743,23629,
P90 | Sunset Lily (Factory New),USD,0.03,8.479,0.5579966777408637,0.156,814484,
P90 | Sunset Lily (Field-Tested),USD,0.03,6.664,0.6041888888888889,0.181,303180,
P90 | Sunset Lily (Minimal Wear),USD,0.03,17.752,0.5002157352482048,0.124,136587,
P90 | Sunset Lily (Well-Worn),USD,0.11,14.03,3.637554677206852,1.459,5534,
P90 | Teardown (Battle-Scarred),USD,0.235,28.439,6.333564046579332,6.6370000000000005,46918,
P90 | Teardown (Factory New),USD,0.123,14.72,5.786785407725322,6.1775,78250,
P90 | Teardown (Field-Tested),USD,0.173,15.77,5.945016416845111,6.295,63005,
P90 | Teardown (Minimal Wear),USD,0.147,82.158,3.901647904191617,1.65,8184,
P90 | Teardown (Well-Worn),USD,0.054,5.786,0.3081132660977502,0.179,129305,
P90 | Tiger Pit (Battle-Scarred),USD,0.138,11.895,0.7095570585341859,0.5115000000000001,462597,
P90 | Tiger Pit (Factory New),USD,0.055,5.845,0.3488080540149505,0.203,1176523,
P90 | Tiger Pit (Field-Tested),USD,0.072,17.15,0.4742626605282287,0.337,901303,
P90 | Tiger Pit (Minimal Wear),USD,0.072,15.584,0.3558712923728813,0.226,102899,
P90 | Tiger Pit (Well-Worn),USD,0.651,22.8,5.722882352941176,4.637,1367,
P90 | Traction (Battle-Scarred),USD,3.434,44.051,7.483497616777883,6.066,20976,
P90 | Traction (Factory New),USD,0.928,28.663,6.204561748633881,4.908,17073,
P90 | Traction (Field-Tested),USD,2.772,18.188,6.580319791666667,5.2780000000000005,16462,
P90 | Traction (Minimal Wear),USD,0.95,19.07,5.9787730496453895,4.98,1817,
P90 | Traction (Well-Worn),USD,0.038,1.759,0.1042670243499793,0.1,262576,
P90 | Trigon (Battle-Scarred),USD,0.34,21.893,0.7945742404792469,0.78,62884,
P90 | Trigon (Field-Tested),USD,0.076,0.965,0.1287696721311475,0.124,586504,
P90 | Trigon (Minimal Wear),USD,0.126,1.596,0.2160910582444626,0.214,419444,
P90 | Trigon (Well-Worn),USD,0.063,0.869,0.1074985649856498,0.103,439268,
P90 | Vent Rush (Battle-Scarred),USD,1.489,29.691,4.871979769598202,3.768,98753,
P90 | Vent Rush (Factory New),USD,1.694,13.8,5.05191761148904,4.09,944246,
P90 | Vent Rush (Field-Tested),USD,2.207,24.211,6.20707305936073,5.224,275701,
P90 | Vent Rush (Minimal Wear),USD,1.722,15.216,4.404032699167658,3.887,57192,
P90 | Vent Rush (Well-Worn),USD,0.425,5.199,0.9225986124876115,0.781,46291,
P90 | Verdant Growth (Battle-Scarred),USD,1.629,10.372,3.683668321747765,3.51,38377,
P90 | Verdant Growth (Factory New),USD,0.858,6.557,1.22225395256917,1.06,210806,
P90 | Verdant Growth (Field-Tested),USD,1.511,8.266,2.149903066271019,1.957,93950,
P90 | Verdant Growth (Minimal Wear),USD,0.5,4.524,1.093794023479189,0.93,15493,
P90 | Verdant Growth (Well-Worn),USD,0.227,4.694,0.6082924528301886,0.48,3765,
P90 | Virus (Battle-Scarred),USD,0.359,3.675,1.114424151696607,0.862,83612,
P90 | Virus (Factory New),USD,0.27,3.311,0.9447151106833492,0.814,105656,
P90 | Virus (Field-Tested),USD,0.29,2.21,1.0049846153846151,0.873,97501,
P90 | Virus (Minimal Wear),USD,0.206,6.429,0.6672181818181818,0.5055000000000001,11927,
P90 | Virus (Well-Worn),USD,0.144,29.29,0.7449349567446332,0.573,51458,
PP-Bizon | Anolis (Battle-Scarred),USD,0.908,22.214,3.6234841160221,3.369,12010,
PP-Bizon | Anolis (Factory New),USD,0.253,10.987,0.7679799777530589,0.552,449544,
PP-Bizon | Anolis (Field-Tested),USD,0.407,6.023,1.0994852726742492,0.959,210275,
PP-Bizon | Anolis (Minimal Wear),USD,0.28,14.094,0.7663138314785375,0.671,50841,
PP-Bizon | Anolis (Well-Worn),USD,0.11,237.576,23.35553880266076,13.69,6062,
PP-Bizon | Antique (Battle-Scarred),USD,2.892,3.625,3.460212121212121,3.492,5268,
PP-Bizon | Antique (Factory New),USD,2.914,3.288,3.152878787878788,3.16,10535,
PP-Bizon | Antique (Field-Tested),USD,0.794,1.25,1.0977894736842104,1.11,4579,
PP-Bizon | Antique (Minimal Wear),USD,0.7,1.115,0.8468512820512821,0.827,41174,
