market_hash_name,currency,min_price,max_price,mean_price,median_price,quantity_sold,source,scraped_at
Tec-9 | Toxic (Minimal Wear),USD,43.85,43.85,43.85,43.85,29,steam_market,2026-04-27T10:10:53.372633+00:00
P2000 | Lifted Spirits (Factory New),USD,1.72,1.72,1.72,1.72,234,steam_market,2026-04-27T10:10:25.849301+00:00
StatTrak™ P250 | Cassette (Battle-Scarred),USD,0.16,0.16,0.16,0.16,222,steam_market,2026-04-27T10:10:25.849315+00:00
Dual Berettas | Hemoglobin (Minimal Wear),USD,26.41,26.41,26.41,26.41,21,steam_market,2026-04-27T10:10:25.849319+00:00
StatTrak™ CZ75-Auto | Tread Plate (Minimal Wear),USD,11.89,11.89,11.89,11.89,21,steam_market,2026-04-27T10:11:29.662076+00:00
Glock-18 | Catacombs (Minimal Wear),USD,2.21,2.21,2.21,2.21,106,steam_market,2026-04-27T10:11:29.662082+00:00
R8 Revolver | Inlay (Factory New),USD,1.24,1.24,1.24,1.24,150,steam_market,2026-04-27T10:10:25.849327+00:00
StatTrak™ USP-S | Printstream (Well-Worn),USD,87.75,87.75,87.75,87.75,9,steam_market,2026-04-27T10:10:50.921264+00:00
StatTrak™ Desert Eagle | Calligraffiti (Minimal Wear),USD,2.24,2.24,2.24,2.24,139,steam_market,2026-04-27T10:10:50.921270+00:00
USP-S | Night Ops (Battle-Scarred),USD,0.47,0.47,0.47,0.47,163,steam_market,2026-04-27T10:10:28.455364+00:00
Souvenir Desert Eagle | Tilted (Minimal Wear),USD,2.45,2.45,2.45,2.45,164,steam_market,2026-04-27T10:10:28.455372+00:00
Glock-18 | Ramese's Reach (Battle-Scarred),USD,14.8,14.8,14.8,14.8,67,steam_market,2026-04-27T10:10:28.455386+00:00
USP-S | Lead Conduit (Minimal Wear),USD,3.46,3.46,3.46,3.46,134,steam_market,2026-04-27T10:10:28.455391+00:00
R8 Revolver | Night (Factory New),USD,20.2,20.2,20.2,20.2,19,steam_market,2026-04-27T10:10:28.455400+00:00
P2000 | Ivory (Factory New),USD,22.37,22.37,22.37,22.37,48,steam_market,2026-04-27T10:10:28.455407+00:00
Desert Eagle | Code Red (Well-Worn),USD,59.0,59.0,59.0,59.0,32,steam_market,2026-04-27T10:10:48.300811+00:00
P2000 | Coach Class (Field-Tested),USD,10.02,10.02,10.02,10.02,16,steam_market,2026-04-27T10:10:48.300837+00:00
StatTrak™ Glock-18 | Dragon Tattoo (Factory New),USD,393.31,393.31,393.31,393.31,33,steam_market,2026-04-27T10:10:30.523834+00:00
Souvenir Glock-18 | Green Line (Factory New),USD,19.0,19.0,19.0,19.0,21,steam_market,2026-04-27T10:10:30.523847+00:00
Dual Berettas | Anodized Navy (Minimal Wear),USD,29.09,29.09,29.09,29.09,9,steam_market,2026-04-27T10:10:30.523853+00:00
P2000 | Silver (Factory New),USD,475.03,475.03,475.03,475.03,24,steam_market,2026-04-27T10:10:30.523858+00:00
Souvenir P2000 | Panther Camo (Minimal Wear),USD,0.18,0.18,0.18,0.18,146,steam_market,2026-04-27T10:10:30.523864+00:00
StatTrak™ P2000 | Acid Etched (Well-Worn),USD,1.45,1.45,1.45,1.45,83,steam_market,2026-04-27T10:10:32.444761+00:00
Tec-9 | Jambiya (Factory New),USD,40.03,40.03,40.03,40.03,34,steam_market,2026-04-27T10:10:32.444767+00:00
StatTrak™ P2000 | Ivory (Well-Worn),USD,0.46,0.46,0.46,0.46,180,steam_market,2026-04-27T10:10:34.701740+00:00
StatTrak™ P250 | Red Rock (Battle-Scarred),USD,31.37,31.37,31.37,31.37,5,steam_market,2026-04-27T10:10:37.018408+00:00
StatTrak™ USP-S | Lead Conduit (Well-Worn),USD,3.24,3.24,3.24,3.24,100,steam_market,2026-04-27T10:11:17.231081+00:00
CZ75-Auto | Tuxedo (Field-Tested),USD,0.41,0.41,0.41,0.41,376,steam_market,2026-04-27T10:10:40.153902+00:00
StatTrak™ Glock-18 | Catacombs (Well-Worn),USD,2.9,2.9,2.9,2.9,13,steam_market,2026-04-27T10:10:40.153929+00:00
Glock-18 | Warhawk (Field-Tested),USD,0.57,0.57,0.57,0.57,403,steam_market,2026-04-27T10:14:06.258927+00:00
Tec-9 | Bamboo Forest (Field-Tested),USD,14.53,14.53,14.53,14.53,72,steam_market,2026-04-27T10:10:40.153944+00:00
StatTrak™ Dual Berettas | Tread (Battle-Scarred),USD,1.46,1.46,1.46,1.46,13,steam_market,2026-04-27T10:10:40.153952+00:00
Dual Berettas | Briar (Minimal Wear),USD,4.43,4.43,4.43,4.43,43,steam_market,2026-04-27T10:10:40.153959+00:00
StatTrak™ Tec-9 | Blue Titanium (Factory New),USD,13.22,13.22,13.22,13.22,61,steam_market,2026-04-27T10:10:40.153965+00:00
StatTrak™ Glock-18 | Bunsen Burner (Factory New),USD,15.1,15.1,15.1,15.1,27,steam_market,2026-04-27T10:10:40.153972+00:00
StatTrak™ Glock-18 | Moonrise (Factory New),USD,10.29,10.29,10.29,10.29,161,steam_market,2026-04-27T10:10:48.300889+00:00
USP-S | Purple DDPAT (Factory New),USD,251.57,251.57,251.57,251.57,79,steam_market,2026-04-27T10:10:43.078016+00:00
StatTrak™ P2000 | Obsidian (Well-Worn),USD,5.48,5.48,5.48,5.48,22,steam_market,2026-04-27T10:11:14.693914+00:00
StatTrak™ Glock-18 | Fully Tuned (Minimal Wear),USD,182.35,182.35,182.35,182.35,25,steam_market,2026-04-27T10:11:29.662088+00:00
StatTrak™ P2000 | Ivory (Minimal Wear),USD,1.2,1.2,1.2,1.2,146,steam_market,2026-04-27T10:11:29.662093+00:00
StatTrak™ Glock-18 | Off World (Battle-Scarred),USD,0.65,0.65,0.65,0.65,215,steam_market,2026-04-27T10:11:29.662099+00:00
Tec-9 | Jambiya (Battle-Scarred),USD,0.59,0.59,0.59,0.59,47,steam_market,2026-04-27T10:11:29.662104+00:00
Souvenir Glock-18 | Night (Well-Worn),USD,0.78,0.78,0.78,0.78,73,steam_market,2026-04-27T10:10:45.375360+00:00
StatTrak™ P2000 | Acid Etched (Factory New),USD,14.8,14.8,14.8,14.8,45,steam_market,2026-04-27T10:10:45.375366+00:00
Glock-18 | Ramese's Reach (Field-Tested),USD,18.33,18.33,18.33,18.33,125,steam_market,2026-04-27T10:10:45.375371+00:00
Glock-18 | Trace Lock (Well-Worn),USD,2.46,2.46,2.46,2.46,60,steam_market,2026-04-27T10:10:45.375374+00:00
CZ75-Auto | Indigo (Battle-Scarred),USD,2.87,2.87,2.87,2.87,47,steam_market,2026-04-27T10:10:48.300862+00:00
P250 | Supernova (Minimal Wear),USD,2.83,2.83,2.83,2.83,338,steam_market,2026-04-27T10:10:48.300870+00:00
P2000 | Turf (Minimal Wear),USD,1.97,1.97,1.97,1.97,74,steam_market,2026-04-27T10:10:48.300878+00:00
Five-SeveN | Triumvirate (Well-Worn),USD,3.28,3.28,3.28,3.28,15,steam_market,2026-04-27T10:10:48.300883+00:00
StatTrak™ Desert Eagle | Heirloom (Battle-Scarred),USD,20.84,20.84,20.84,20.84,17,steam_market,2026-04-27T10:10:50.921218+00:00
StatTrak™ Dual Berettas | Hydro Strike (Minimal Wear),USD,6.95,6.95,6.95,6.95,25,steam_market,2026-04-27T10:11:23.711354+00:00
CZ75-Auto | Victoria (Field-Tested),USD,122.86,122.86,122.86,122.86,20,steam_market,2026-04-27T10:11:23.711360+00:00
Desert Eagle | Night (Well-Worn),USD,18.32,18.32,18.32,18.32,22,steam_market,2026-04-27T10:10:50.921275+00:00
Dual Berettas | Stained (Battle-Scarred),USD,0.2,0.2,0.2,0.2,180,steam_market,2026-04-27T10:10:50.921283+00:00
Souvenir Dual Berettas | Drift Wood (Factory New),USD,0.28,0.28,0.28,0.28,346,steam_market,2026-04-27T10:10:50.921289+00:00
Souvenir P250 | Bone Mask (Field-Tested),USD,0.5,0.5,0.5,0.5,384,steam_market,2026-04-27T10:10:50.921294+00:00
StatTrak™ P250 | Ripple (Factory New),USD,1.53,1.53,1.53,1.53,106,steam_market,2026-04-27T10:10:50.921301+00:00
StatTrak™ Desert Eagle | Trigger Discipline (Factory New),USD,17.63,17.63,17.63,17.63,52,steam_market,2026-04-27T10:10:53.372525+00:00
P250 | Ripple (Battle-Scarred),USD,0.5,0.5,0.5,0.5,50,steam_market,2026-04-27T10:10:53.372553+00:00
P2000 | Obsidian (Well-Worn),USD,3.86,3.86,3.86,3.86,40,steam_market,2026-04-27T10:10:53.372590+00:00
StatTrak™ USP-S | Black Lotus (Minimal Wear),USD,11.73,11.73,11.73,11.73,88,steam_market,2026-04-27T10:10:53.372640+00:00
StatTrak™ USP-S | Caiman (Minimal Wear),USD,95.18,95.18,95.18,95.18,19,steam_market,2026-04-27T10:10:56.447361+00:00
StatTrak™ Tec-9 | Decimator (Field-Tested),USD,55.7,55.7,55.7,55.7,12,steam_market,2026-04-27T10:10:56.447389+00:00
CZ75-Auto | Crimson Web (Well-Worn),USD,3.23,3.23,3.23,3.23,20,steam_market,2026-04-27T10:10:56.447393+00:00
StatTrak™ Glock-18 | Neo-Noir (Field-Tested),USD,77.55,77.55,77.55,77.55,13,steam_market,2026-04-27T10:10:56.447397+00:00
Souvenir Dual Berettas | Drift Wood (Well-Worn),USD,0.08,0.08,0.08,0.08,252,steam_market,2026-04-27T10:10:56.447400+00:00
StatTrak™ R8 Revolver | Junk Yard (Field-Tested),USD,0.6,0.6,0.6,0.6,104,steam_market,2026-04-27T10:10:56.447404+00:00
StatTrak™ Five-SeveN | Scumbria (Minimal Wear),USD,1.11,1.11,1.11,1.11,63,steam_market,2026-04-27T10:10:56.447409+00:00
Tec-9 | Orange Murano (Battle-Scarred),USD,8.19,8.19,8.19,8.19,17,steam_market,2026-04-27T10:10:56.447412+00:00
USP-S | Business Class (Well-Worn),USD,44.47,44.47,44.47,44.47,6,steam_market,2026-04-27T10:10:56.447415+00:00
P2000 | Pathfinder (Factory New),USD,52.96,52.96,52.96,52.96,18,steam_market,2026-04-27T10:10:56.447418+00:00
R8 Revolver | Phoenix Marker (Minimal Wear),USD,10.9,10.9,10.9,10.9,26,steam_market,2026-04-27T10:10:59.114226+00:00
R8 Revolver | Bone Forged (Field-Tested),USD,0.29,0.29,0.29,0.29,603,steam_market,2026-04-27T10:11:55.982148+00:00
StatTrak™ USP-S | Jawbreaker (Factory New),USD,71.83,71.83,71.83,71.83,30,steam_market,2026-04-27T10:10:59.114250+00:00
CZ75-Auto | Xiangliu (Factory New),USD,47.57,47.57,47.57,47.57,37,steam_market,2026-04-27T10:10:59.114256+00:00
R8 Revolver | Bone Mask (Well-Worn),USD,0.04,0.04,0.04,0.04,792,steam_market,2026-04-27T10:10:59.114260+00:00
StatTrak™ CZ75-Auto | Vendetta (Minimal Wear),USD,2.15,2.15,2.15,2.15,11,steam_market,2026-04-27T10:10:59.114263+00:00
Glock-18 | Weasel (Factory New),USD,71.0,71.0,71.0,71.0,52,steam_market,2026-04-27T10:11:27.730092+00:00
Glock-18 | Death Rattle (Battle-Scarred),USD,0.16,0.16,0.16,0.16,136,steam_market,2026-04-27T10:11:27.730098+00:00
StatTrak™ CZ75-Auto | Red Astor (Well-Worn),USD,1.72,1.72,1.72,1.72,77,steam_market,2026-04-27T10:11:27.730103+00:00
StatTrak™ Tec-9 | Jambiya (Well-Worn),USD,0.73,0.73,0.73,0.73,50,steam_market,2026-04-27T10:11:27.730110+00:00
CZ75-Auto | Twist (Factory New),USD,11.0,11.0,11.0,11.0,18,steam_market,2026-04-27T10:11:01.565841+00:00
StatTrak™ P250 | Iron Clad (Battle-Scarred),USD,0.48,0.48,0.48,0.48,103,steam_market,2026-04-27T10:11:01.565846+00:00
P250 | Asiimov (Minimal Wear),USD,87.18,87.18,87.18,87.18,33,steam_market,2026-04-27T10:11:01.565853+00:00
StatTrak™ P250 | Contaminant (Factory New),USD,3.95,3.95,3.95,3.95,28,steam_market,2026-04-27T10:11:01.565858+00:00
Desert Eagle | Naga (Minimal Wear),USD,7.5,7.5,7.5,7.5,92,steam_market,2026-04-27T10:11:01.565864+00:00
Souvenir R8 Revolver | Night (Well-Worn),USD,0.04,0.04,0.04,0.04,832,steam_market,2026-04-27T10:11:01.565870+00:00
P250 | Vino Primo (Battle-Scarred),USD,1.09,1.09,1.09,1.09,99,steam_market,2026-04-27T10:11:01.565876+00:00
StatTrak™ P250 | Epicenter (Well-Worn),USD,15.21,15.21,15.21,15.21,27,steam_market,2026-04-27T10:11:03.654474+00:00
P250 | Iron Clad (Minimal Wear),USD,1.05,1.05,1.05,1.05,61,steam_market,2026-04-27T10:11:03.654482+00:00
Five-SeveN | Scumbria (Factory New),USD,15.92,15.92,15.92,15.92,67,steam_market,2026-04-27T10:11:23.711246+00:00
StatTrak™ Five-SeveN | Capillary (Minimal Wear),USD,1.3,1.3,1.3,1.3,136,steam_market,2026-04-27T10:11:20.453199+00:00
StatTrak™ Five-SeveN | Angry Mob (Well-Worn),USD,88.78,88.78,88.78,88.78,7,steam_market,2026-04-27T10:11:03.654499+00:00
StatTrak™ USP-S | Guardian (Factory New),USD,17.4,17.4,17.4,17.4,129,steam_market,2026-04-27T10:11:03.654506+00:00
Souvenir P250 | Sand Dune (Field-Tested),USD,1.21,1.21,1.21,1.21,265,steam_market,2026-04-27T10:11:03.654512+00:00
Souvenir Dual Berettas | Sweet Little Angels (Battle-Scarred),USD,4.29,4.29,4.29,4.29,35,steam_market,2026-04-27T10:11:03.654517+00:00
StatTrak™ P250 | Valence (Battle-Scarred),USD,0.47,0.47,0.47,0.47,204,steam_market,2026-04-27T10:11:06.246109+00:00
R8 Revolver | Crimson Web (Factory New),USD,30.67,30.67,30.67,30.67,42,steam_market,2026-04-27T10:11:06.246129+00:00
Tec-9 | Bamboozle (Factory New),USD,22.0,22.0,22.0,22.0,67,steam_market,2026-04-27T10:11:06.246133+00:00
StatTrak™ USP-S | Torque (Factory New),USD,6.39,6.39,6.39,6.39,196,steam_market,2026-04-27T10:11:09.161493+00:00
Glock-18 | Snack Attack (Minimal Wear),USD,53.83,53.83,53.83,53.83,69,steam_market,2026-04-27T10:11:09.161523+00:00
StatTrak™ Desert Eagle | Directive (Factory New),USD,98.92,98.92,98.92,98.92,10,steam_market,2026-04-27T10:11:09.161532+00:00
Tec-9 | Mummy's Rot (Minimal Wear),USD,6.94,6.94,6.94,6.94,73,steam_market,2026-04-27T10:11:09.161538+00:00
StatTrak™ CZ75-Auto | Xiangliu (Minimal Wear),USD,38.03,38.03,38.03,38.03,13,steam_market,2026-04-27T10:11:09.161544+00:00
StatTrak™ P250 | Asiimov (Battle-Scarred),USD,17.18,17.18,17.18,17.18,46,steam_market,2026-04-27T10:11:09.161549+00:00
P2000 | Ivory (Well-Worn),USD,0.41,0.41,0.41,0.41,143,steam_market,2026-04-27T10:11:09.161557+00:00
Souvenir R8 Revolver | Desert Brush (Battle-Scarred),USD,0.04,0.04,0.04,0.04,2927,steam_market,2026-04-27T10:11:09.161564+00:00
Tec-9 | Isaac (Battle-Scarred),USD,3.02,3.02,3.02,3.02,59,steam_market,2026-04-27T10:11:09.161569+00:00
P250 | Splash (Minimal Wear),USD,30.08,30.08,30.08,30.08,59,steam_market,2026-04-27T10:11:09.161575+00:00
Tec-9 | Tornado (Factory New),USD,189.56,189.56,189.56,189.56,4,steam_market,2026-04-27T10:11:12.010320+00:00
StatTrak™ Desert Eagle | Mecha Industries (Well-Worn),USD,22.37,22.37,22.37,22.37,25,steam_market,2026-04-27T10:11:12.010350+00:00
Five-SeveN | Retrobution (Minimal Wear),USD,5.01,5.01,5.01,5.01,70,steam_market,2026-04-27T10:11:12.010358+00:00
Glock-18 | Reactor (Factory New),USD,256.25,256.25,256.25,256.25,26,steam_market,2026-04-27T10:11:12.010364+00:00
Five-SeveN | Hot Shot (Well-Worn),USD,4.69,4.69,4.69,4.69,58,steam_market,2026-04-27T10:11:12.010371+00:00
Tec-9 | Hades (Battle-Scarred),USD,21.68,21.68,21.68,21.68,22,steam_market,2026-04-27T10:11:12.010377+00:00
StatTrak™ Glock-18 | Mirror Mosaic (Battle-Scarred),USD,11.0,11.0,11.0,11.0,53,steam_market,2026-04-27T10:11:12.010384+00:00
Desert Eagle | Oxide Blaze (Well-Worn),USD,0.64,0.64,0.64,0.64,190,steam_market,2026-04-27T10:11:12.010390+00:00
StatTrak™ Five-SeveN | Urban Hazard (Field-Tested),USD,5.34,5.34,5.34,5.34,65,steam_market,2026-04-27T10:11:12.010395+00:00
StatTrak™ CZ75-Auto | Imprint (Field-Tested),USD,0.51,0.51,0.51,0.51,372,steam_market,2026-04-27T10:11:14.693968+00:00
StatTrak™ Five-SeveN | Violent Daimyo (Field-Tested),USD,0.88,0.88,0.88,0.88,299,steam_market,2026-04-27T10:11:14.693977+00:00
Souvenir P2000 | Granite Marbleized (Field-Tested),USD,103.13,103.13,103.13,103.13,2,steam_market,2026-04-27T10:11:14.693985+00:00
USP-S | Lead Conduit (Battle-Scarred),USD,0.82,0.82,0.82,0.82,323,steam_market,2026-04-27T10:11:14.693995+00:00
Glock-18 | Moonrise (Well-Worn),USD,1.4,1.4,1.4,1.4,234,steam_market,2026-04-27T10:11:14.694000+00:00
StatTrak™ R8 Revolver | Bone Forged (Minimal Wear),USD,0.58,0.58,0.58,0.58,73,steam_market,2026-04-27T10:11:14.694005+00:00
R8 Revolver | Bone Forged (Well-Worn),USD,0.23,0.23,0.23,0.23,67,steam_market,2026-04-27T10:12:36.194986+00:00
Five-SeveN | Kami (Minimal Wear),USD,3.83,3.83,3.83,3.83,110,steam_market,2026-04-27T10:12:36.194989+00:00
Desert Eagle | Printstream (Factory New),USD,123.0,123.0,123.0,123.0,86,steam_market,2026-04-27T10:12:36.194992+00:00
Glock-18 | Bullet Queen (Battle-Scarred),USD,75.99,75.99,75.99,75.99,40,steam_market,2026-04-27T10:11:17.231067+00:00
USP-S | Para Green (Minimal Wear),USD,18.17,18.17,18.17,18.17,54,steam_market,2026-04-27T10:11:17.231070+00:00
StatTrak™ Dual Berettas | Dezastre (Battle-Scarred),USD,5.22,5.22,5.22,5.22,7,steam_market,2026-04-27T10:11:17.231073+00:00
Five-SeveN | Angry Mob (Minimal Wear),USD,91.6,91.6,91.6,91.6,40,steam_market,2026-04-27T10:11:17.231076+00:00
USP-S | Jawbreaker (Factory New),USD,41.97,41.97,41.97,41.97,174,steam_market,2026-04-27T10:11:17.231078+00:00
Tec-9 | Garter-9 (Battle-Scarred),USD,0.07,0.07,0.07,0.07,639,steam_market,2026-04-27T10:11:32.586869+00:00
StatTrak™ Desert Eagle | Firebreathing (Factory New),USD,36.66,36.66,36.66,36.66,39,steam_market,2026-04-27T10:11:32.586872+00:00
Desert Eagle | The Bronze (Field-Tested),USD,4.54,4.54,4.54,4.54,74,steam_market,2026-04-27T10:11:20.453202+00:00
StatTrak™ Glock-18 | Shinobu (Battle-Scarred),USD,10.61,10.61,10.61,10.61,120,steam_market,2026-04-27T10:11:20.453206+00:00
StatTrak™ Dual Berettas | Panther (Field-Tested),USD,5.26,5.26,5.26,5.26,67,steam_market,2026-04-27T10:11:25.903461+00:00
Souvenir Glock-18 | Red Tire (Battle-Scarred),USD,1.68,1.68,1.68,1.68,23,steam_market,2026-04-27T10:11:20.453212+00:00
StatTrak™ P250 | Kintsugi (Field-Tested),USD,12.14,12.14,12.14,12.14,47,steam_market,2026-04-27T10:11:20.453216+00:00
Souvenir P2000 | Grassland (Field-Tested),USD,0.19,0.19,0.19,0.19,378,steam_market,2026-04-27T10:11:23.711272+00:00
StatTrak™ CZ75-Auto | Imprint (Minimal Wear),USD,1.28,1.28,1.28,1.28,86,steam_market,2026-04-27T10:11:23.711309+00:00
StatTrak™ Glock-18 | Fully Tuned (Well-Worn),USD,66.59,66.59,66.59,66.59,20,steam_market,2026-04-27T10:11:23.711319+00:00
Five-SeveN | Flame Test (Factory New),USD,1.72,1.72,1.72,1.72,270,steam_market,2026-04-27T10:11:23.711326+00:00
StatTrak™ Five-SeveN | Urban Hazard (Minimal Wear),USD,5.79,5.79,5.79,5.79,100,steam_market,2026-04-27T10:11:23.711332+00:00
Five-SeveN | Scumbria (Field-Tested),USD,0.37,0.37,0.37,0.37,412,steam_market,2026-04-27T10:11:23.711338+00:00
CZ75-Auto | Pole Position (Minimal Wear),USD,3.36,3.36,3.36,3.36,169,steam_market,2026-04-27T10:13:53.389114+00:00
StatTrak™ P2000 | Turf (Field-Tested),USD,0.63,0.63,0.63,0.63,88,steam_market,2026-04-27T10:11:25.903434+00:00
StatTrak™ P250 | Supernova (Minimal Wear),USD,3.93,3.93,3.93,3.93,92,steam_market,2026-04-27T10:11:25.903445+00:00
StatTrak™ P250 | Visions (Factory New),USD,22.84,22.84,22.84,22.84,25,steam_market,2026-04-27T10:11:25.903448+00:00
Five-SeveN | Candy Apple (Factory New),USD,127.04,127.04,127.04,127.04,12,steam_market,2026-04-27T10:11:25.903450+00:00
StatTrak™ CZ75-Auto | Red Astor (Minimal Wear),USD,3.8,3.8,3.8,3.8,39,steam_market,2026-04-27T10:11:25.903452+00:00
Tec-9 | Flash Out (Battle-Scarred),USD,0.34,0.34,0.34,0.34,129,steam_market,2026-04-27T10:11:25.903453+00:00
Five-SeveN | Anodized Gunmetal (Factory New),USD,33.93,33.93,33.93,33.93,56,steam_market,2026-04-27T10:11:25.903456+00:00
StatTrak™ Glock-18 | Blue Fissure (Field-Tested),USD,5.67,5.67,5.67,5.67,72,steam_market,2026-04-27T10:11:25.903457+00:00
StatTrak™ USP-S | Jawbreaker (Minimal Wear),USD,24.72,24.72,24.72,24.72,106,steam_market,2026-04-27T10:11:25.903460+00:00
P2000 | Imperial Dragon (Minimal Wear),USD,17.45,17.45,17.45,17.45,91,steam_market,2026-04-27T10:11:27.730046+00:00
StatTrak™ P2000 | Oceanic (Factory New),USD,2.56,2.56,2.56,2.56,81,steam_market,2026-04-27T10:11:27.730075+00:00
R8 Revolver | Fade (Minimal Wear),USD,126.38,126.38,126.38,126.38,40,steam_market,2026-04-27T10:11:55.982147+00:00
Dual Berettas | Panther (Well-Worn),USD,4.3,4.3,4.3,4.3,19,steam_market,2026-04-27T10:11:27.730117+00:00
R8 Revolver | Blaze (Minimal Wear),USD,5.79,5.79,5.79,5.79,84,steam_market,2026-04-27T10:13:58.402499+00:00
StatTrak™ Glock-18 | Grinder (Factory New),USD,11.68,11.68,11.68,11.68,53,steam_market,2026-04-27T10:11:27.730132+00:00
Glock-18 | Ironwork (Field-Tested),USD,0.83,0.83,0.83,0.83,368,steam_market,2026-04-27T10:11:52.956802+00:00
USP-S | Orion (Factory New),USD,280.0,280.0,280.0,280.0,75,steam_market,2026-04-27T10:11:52.956808+00:00
CZ75-Auto | Framework (Battle-Scarred),USD,1.67,1.67,1.67,1.67,34,steam_market,2026-04-27T10:11:52.956833+00:00
R8 Revolver | Bone Mask (Factory New),USD,3.71,3.71,3.71,3.71,71,steam_market,2026-04-27T10:11:52.956839+00:00
StatTrak™ USP-S | Cortex (Field-Tested),USD,10.24,10.24,10.24,10.24,123,steam_market,2026-04-27T10:11:55.982129+00:00
Dual Berettas | Shred (Field-Tested),USD,0.51,0.51,0.51,0.51,493,steam_market,2026-04-27T10:11:52.956814+00:00
StatTrak™ Dual Berettas | Hydro Strike (Factory New),USD,16.53,16.53,16.53,16.53,20,steam_market,2026-04-27T10:11:52.956821+00:00
StatTrak™ Dual Berettas | Flora Carnivora (Factory New),USD,9.35,9.35,9.35,9.35,43,steam_market,2026-04-27T10:11:52.956828+00:00
StatTrak™ Five-SeveN | Capillary (Factory New),USD,2.73,2.73,2.73,2.73,63,steam_market,2026-04-27T10:11:55.982138+00:00
CZ75-Auto | Polymer (Well-Worn),USD,0.61,0.61,0.61,0.61,32,steam_market,2026-04-27T10:11:55.982140+00:00
USP-S | Whiteout (Minimal Wear),USD,219.55,219.55,219.55,219.55,81,steam_market,2026-04-27T10:11:55.982141+00:00
Dual Berettas | Oil Change (Field-Tested),USD,2.42,2.42,2.42,2.42,14,steam_market,2026-04-27T10:11:55.982142+00:00
StatTrak™ USP-S | Black Lotus (Factory New),USD,58.25,58.25,58.25,58.25,27,steam_market,2026-04-27T10:11:55.982144+00:00
StatTrak™ R8 Revolver | Bone Forged (Field-Tested),USD,0.27,0.27,0.27,0.27,210,steam_market,2026-04-27T10:11:55.982145+00:00
StatTrak™ Desert Eagle | Kumicho Dragon (Field-Tested),USD,49.19,49.19,49.19,49.19,37,steam_market,2026-04-27T10:11:55.982146+00:00
StatTrak™ Glock-18 | Off World (Factory New),USD,7.83,7.83,7.83,7.83,44,steam_market,2026-04-27T10:11:58.691465+00:00
Souvenir P250 | Bone Mask (Well-Worn),USD,1.11,1.11,1.11,1.11,50,steam_market,2026-04-27T10:11:58.691523+00:00
Souvenir P250 | Exchanger (Well-Worn),USD,5.11,5.11,5.11,5.11,20,steam_market,2026-04-27T10:11:58.691528+00:00
USP-S | Blueprint (Battle-Scarred),USD,7.01,7.01,7.01,7.01,87,steam_market,2026-04-27T10:12:03.818380+00:00
Souvenir Desert Eagle | Urban DDPAT (Minimal Wear),USD,3.56,3.56,3.56,3.56,105,steam_market,2026-04-27T10:12:03.818386+00:00
USP-S | Blood Tiger (Minimal Wear),USD,5.35,5.35,5.35,5.35,147,steam_market,2026-04-27T10:12:03.818393+00:00
StatTrak™ P2000 | Wicked Sick (Field-Tested),USD,5.41,5.41,5.41,5.41,53,steam_market,2026-04-27T10:12:03.818400+00:00
